season,team,player_0,player_1,player_2,player_3
7,2,17,255,493,687
7,2,255,493,687,790
7,2,17,493,687,790
7,2,17,255,687,790
7,2,17,255,493,790
7,2,17,255,493,687
7,2,493,687,790,900
7,2,255,687,790,900
7,2,255,493,790,900
7,2,255,493,687,900
7,2,255,493,687,790
7,2,493,687,790,900
7,2,255,687,790,900
7,2,255,493,790,900
7,2,255,493,687,900
7,2,255,493,687,790
7,2,36,255,493,728
7,2,17,255,493,728
7,2,17,36,493,728
7,2,17,36,255,728
7,2,17,36,255,493
7,2,255,493,523,728
7,2,36,493,523,728
7,2,36,255,523,728
7,2,36,255,493,728
7,2,36,255,493,523
7,2,36,255,728,900
7,2,17,255,728,900
7,2,17,36,728,900
7,2,17,36,255,900
7,2,17,36,255,728
7,2,255,687,728,900
7,2,17,687,728,900
7,2,17,255,728,900
7,2,17,255,687,900
7,2,17,255,687,728
7,2,493,687,728,900
7,2,255,687,728,900
7,2,255,493,728,900
7,2,255,493,687,900
7,2,255,493,687,728
7,32,505,739,784,986
7,32,370,739,784,986
7,32,370,505,784,986
7,32,370,505,739,986
7,32,370,505,739,784
7,32,505,739,925,986
7,32,241,739,925,986
7,32,241,505,925,986
7,32,241,505,739,986
7,32,241,505,739,925
7,32,370,511,925,944
7,32,241,511,925,944
7,32,241,370,925,944
7,32,241,370,511,944
7,32,241,370,511,925
7,32,370,511,784,944
7,32,241,511,784,944
7,32,241,370,784,944
7,32,241,370,511,944
7,32,241,370,511,784
7,32,370,784,944,986
7,32,241,784,944,986
7,32,241,370,944,986
7,32,241,370,784,986
7,32,241,370,784,944
7,32,370,511,784,944
7,32,241,511,784,944
7,32,241,370,784,944
7,32,241,370,511,944
7,32,241,370,511,784
7,32,370,511,784,944
7,32,241,511,784,944
7,32,241,370,784,944
7,32,241,370,511,944
7,32,241,370,511,784
7,32,370,511,784,944
7,32,241,511,784,944
7,32,241,370,784,944
7,32,241,370,511,944
7,32,241,370,511,784
7,32,370,505,511,944
7,32,241,505,511,944
7,32,241,370,511,944
7,32,241,370,505,944
7,32,241,370,505,511
7,11,425,472,768,943
7,11,145,472,768,943
7,11,145,425,768,943
7,11,145,425,472,943
7,11,145,425,472,768
7,11,281,391,425,768
7,11,145,391,425,768
7,11,145,281,425,768
7,11,145,281,391,768
7,11,145,281,391,425
7,11,425,472,768,943
7,11,338,472,768,943
7,11,338,425,768,943
7,11,338,425,472,943
7,11,338,425,472,768
7,11,425,472,768,943
7,11,145,472,768,943
7,11,145,425,768,943
7,11,145,425,472,943
7,11,145,425,472,768
7,11,338,425,472,768
7,11,145,425,472,768
7,11,145,338,472,768
7,11,145,338,425,768
7,11,145,338,425,472
7,11,338,391,425,943
7,11,145,391,425,943
7,11,145,338,425,943
7,11,145,338,391,943
7,11,145,338,391,425
7,11,338,391,425,943
7,11,145,391,425,943
7,11,145,338,425,943
7,11,145,338,391,943
7,11,145,338,391,425
7,11,391,425,472,943
7,11,338,425,472,943
7,11,338,391,472,943
7,11,338,391,425,943
7,11,338,391,425,472
7,11,391,425,472,943
7,11,338,425,472,943
7,11,338,391,472,943
7,11,338,391,425,943
7,11,338,391,425,472
7,11,391,425,472,943
7,11,145,425,472,943
7,11,145,391,472,943
7,11,145,391,425,943
7,11,145,391,425,472
7,11,338,391,425,769
7,11,281,391,425,769
7,11,281,338,425,769
7,11,281,338,391,769
7,11,281,338,391,425
7,11,338,391,768,769
7,11,145,391,768,769
7,11,145,338,768,769
7,11,145,338,391,769
7,11,145,338,391,768
7,11,425,472,768,943
7,11,145,472,768,943
7,11,145,425,768,943
7,11,145,425,472,943
7,11,145,425,472,768
7,11,281,425,472,768
7,11,145,425,472,768
7,11,145,281,472,768
7,11,145,281,425,768
7,11,145,281,425,472
7,11,281,338,391,943
7,11,145,338,391,943
7,11,145,281,391,943
7,11,145,281,338,943
7,11,145,281,338,391
7,11,338,425,472,768
7,11,145,425,472,768
7,11,145,338,472,768
7,11,145,338,425,768
7,11,145,338,425,472
7,14,518,840,924,1015
7,14,488,840,924,1015
7,14,488,518,924,1015
7,14,488,518,840,1015
7,14,488,518,840,924
7,14,518,840,924,1015
7,14,488,840,924,1015
7,14,488,518,924,1015
7,14,488,518,840,1015
7,14,488,518,840,924
7,14,518,520,840,924
7,14,488,520,840,924
7,14,488,518,840,924
7,14,488,518,520,924
7,14,488,518,520,840
7,14,518,520,840,924
7,14,488,520,840,924
7,14,488,518,840,924
7,14,488,518,520,924
7,14,488,518,520,840
7,14,518,753,868,1015
7,14,488,753,868,1015
7,14,488,518,868,1015
7,14,488,518,753,1015
7,14,488,518,753,868
7,14,518,520,753,1015
7,14,488,520,753,1015
7,14,488,518,753,1015
7,14,488,518,520,1015
7,14,488,518,520,753
7,14,658,753,868,1015
7,14,569,753,868,1015
7,14,569,658,868,1015
7,14,569,658,753,1015
7,14,569,658,753,868
7,8,571,801,811,957
7,8,1,801,811,957
7,8,1,571,811,957
7,8,1,571,801,957
7,8,1,571,801,811
7,8,571,801,811,957
7,8,1,801,811,957
7,8,1,571,811,957
7,8,1,571,801,957
7,8,1,571,801,811
7,8,571,801,811,957
7,8,1,801,811,957
7,8,1,571,811,957
7,8,1,571,801,957
7,8,1,571,801,811
7,8,571,801,811,957
7,8,1,801,811,957
7,8,1,571,811,957
7,8,1,571,801,957
7,8,1,571,801,811
7,8,229,332,436,801
7,8,1,332,436,801
7,8,1,229,436,801
7,8,1,229,332,801
7,8,1,229,332,436
7,8,332,571,801,957
7,8,1,571,801,957
7,8,1,332,801,957
7,8,1,332,571,957
7,8,1,332,571,801
7,8,571,801,811,957
7,8,1,801,811,957
7,8,1,571,811,957
7,8,1,571,801,957
7,8,1,571,801,811
7,8,229,801,811,957
7,8,1,801,811,957
7,8,1,229,811,957
7,8,1,229,801,957
7,8,1,229,801,811
7,8,332,801,811,957
7,8,229,801,811,957
7,8,229,332,811,957
7,8,229,332,801,957
7,8,229,332,801,811
7,8,332,436,801,811
7,8,229,436,801,811
7,8,229,332,801,811
7,8,229,332,436,811
7,8,229,332,436,801
7,8,332,436,801,811
7,8,229,436,801,811
7,8,229,332,801,811
7,8,229,332,436,811
7,8,229,332,436,801
7,8,332,436,801,811
7,8,229,436,801,811
7,8,229,332,801,811
7,8,229,332,436,811
7,8,229,332,436,801
7,8,332,436,801,811
7,8,229,436,801,811
7,8,229,332,801,811
7,8,229,332,436,811
7,8,229,332,436,801
7,8,332,436,801,811
7,8,1,436,801,811
7,8,1,332,801,811
7,8,1,332,436,811
7,8,1,332,436,801
7,18,218,362,834,836
7,18,181,362,834,836
7,18,181,218,834,836
7,18,181,218,362,836
7,18,181,218,362,834
7,18,218,362,834,836
7,18,181,362,834,836
7,18,181,218,834,836
7,18,181,218,362,836
7,18,181,218,362,834
7,18,218,362,834,836
7,18,181,362,834,836
7,18,181,218,834,836
7,18,181,218,362,836
7,18,181,218,362,834
7,18,218,635,834,836
7,18,181,635,834,836
7,18,181,218,834,836
7,18,181,218,635,836
7,18,181,218,635,834
7,18,218,362,834,836
7,18,181,362,834,836
7,18,181,218,834,836
7,18,181,218,362,836
7,18,181,218,362,834
7,18,218,362,834,836
7,18,181,362,834,836
7,18,181,218,834,836
7,18,181,218,362,836
7,18,181,218,362,834
7,18,218,396,635,855
7,18,181,396,635,855
7,18,181,218,635,855
7,18,181,218,396,855
7,18,181,218,396,635
7,18,218,362,396,635
7,18,181,362,396,635
7,18,181,218,396,635
7,18,181,218,362,635
7,18,181,218,362,396
7,18,218,362,635,834
7,18,181,362,635,834
7,18,181,218,635,834
7,18,181,218,362,834
7,18,181,218,362,635
7,18,218,362,635,834
7,18,181,362,635,834
7,18,181,218,635,834
7,18,181,218,362,834
7,18,181,218,362,635
7,11,425,769,781,943
7,11,294,769,781,943
7,11,294,425,781,943
7,11,294,425,769,943
7,11,294,425,769,781
7,11,425,472,768,769
7,11,281,472,768,769
7,11,281,425,768,769
7,11,281,425,472,769
7,11,281,425,472,768
7,11,294,472,519,781
7,11,281,472,519,781
7,11,281,294,519,781
7,11,281,294,472,781
7,11,281,294,472,519
7,11,472,519,781,943
7,11,294,519,781,943
7,11,294,472,781,943
7,11,294,472,519,943
7,11,294,472,519,781
7,11,425,769,781,943
7,11,294,769,781,943
7,11,294,425,781,943
7,11,294,425,769,943
7,11,294,425,769,781
7,11,294,425,472,781
7,11,281,425,472,781
7,11,281,294,472,781
7,11,281,294,425,781
7,11,281,294,425,472
7,11,425,472,781,981
7,11,294,472,781,981
7,11,294,425,781,981
7,11,294,425,472,981
7,11,294,425,472,781
7,11,425,472,781,981
7,11,294,472,781,981
7,11,294,425,781,981
7,11,294,425,472,981
7,11,294,425,472,781
7,11,425,472,781,981
7,11,294,472,781,981
7,11,294,425,781,981
7,11,294,425,472,981
7,11,294,425,472,781
7,11,425,472,781,981
7,11,294,472,781,981
7,11,294,425,781,981
7,11,294,425,472,981
7,11,294,425,472,781
7,11,425,472,781,981
7,11,294,472,781,981
7,11,294,425,781,981
7,11,294,425,472,981
7,11,294,425,472,781
7,11,294,425,781,943
7,11,145,425,781,943
7,11,145,294,781,943
7,11,145,294,425,943
7,11,145,294,425,781
7,11,294,425,472,943
7,11,145,425,472,943
7,11,145,294,472,943
7,11,145,294,425,943
7,11,145,294,425,472
7,11,338,472,768,943
7,11,145,472,768,943
7,11,145,338,768,943
7,11,145,338,472,943
7,11,145,338,472,768
7,11,338,472,768,943
7,11,145,472,768,943
7,11,145,338,768,943
7,11,145,338,472,943
7,11,145,338,472,768
7,11,294,425,781,943
7,11,145,425,781,943
7,11,145,294,781,943
7,11,145,294,425,943
7,11,145,294,425,781
7,11,294,425,781,943
7,11,145,425,781,943
7,11,145,294,781,943
7,11,145,294,425,943
7,11,145,294,425,781
7,22,77,222,466,990
7,22,26,222,466,990
7,22,26,77,466,990
7,22,26,77,222,990
7,22,26,77,222,466
7,22,77,222,699,990
7,22,26,222,699,990
7,22,26,77,699,990
7,22,26,77,222,990
7,22,26,77,222,699
7,22,60,77,222,990
7,22,16,77,222,990
7,22,16,60,222,990
7,22,16,60,77,990
7,22,16,60,77,222
7,22,77,639,699,990
7,22,60,639,699,990
7,22,60,77,699,990
7,22,60,77,639,990
7,22,60,77,639,699
7,22,77,639,699,990
7,22,60,639,699,990
7,22,60,77,699,990
7,22,60,77,639,990
7,22,60,77,639,699
7,22,26,60,77,639
7,22,16,60,77,639
7,22,16,26,77,639
7,22,16,26,60,639
7,22,16,26,60,77
7,22,77,222,466,990
7,22,60,222,466,990
7,22,60,77,466,990
7,22,60,77,222,990
7,22,60,77,222,466
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,579,580,834,855
7,18,181,580,834,855
7,18,181,579,834,855
7,18,181,579,580,855
7,18,181,579,580,834
7,18,218,396,580,855
7,18,25,396,580,855
7,18,25,218,580,855
7,18,25,218,396,855
7,18,25,218,396,580
7,18,181,396,579,855
7,18,25,396,579,855
7,18,25,181,579,855
7,18,25,181,396,855
7,18,25,181,396,579
7,18,218,579,580,834
7,18,181,579,580,834
7,18,181,218,580,834
7,18,181,218,579,834
7,18,181,218,579,580
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,579,580,758,834
7,18,260,580,758,834
7,18,260,579,758,834
7,18,260,579,580,834
7,18,260,579,580,758
7,18,396,579,834,855
7,18,260,579,834,855
7,18,260,396,834,855
7,18,260,396,579,855
7,18,260,396,579,834
7,18,218,260,362,396
7,18,25,260,362,396
7,18,25,218,362,396
7,18,25,218,260,396
7,18,25,218,260,362
7,18,218,260,362,396
7,18,25,260,362,396
7,18,25,218,362,396
7,18,25,218,260,396
7,18,25,218,260,362
7,18,260,579,758,834
7,18,25,579,758,834
7,18,25,260,758,834
7,18,25,260,579,834
7,18,25,260,579,758
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,218,396,579,834
7,18,181,396,579,834
7,18,181,218,579,834
7,18,181,218,396,834
7,18,181,218,396,579
7,18,218,396,579,834
7,18,181,396,579,834
7,18,181,218,579,834
7,18,181,218,396,834
7,18,181,218,396,579
7,18,218,260,396,758
7,18,25,260,396,758
7,18,25,218,396,758
7,18,25,218,260,758
7,18,25,218,260,396
7,23,388,700,778,994
7,23,136,700,778,994
7,23,136,388,778,994
7,23,136,388,700,994
7,23,136,388,700,778
7,23,136,388,822,994
7,23,44,388,822,994
7,23,44,136,822,994
7,23,44,136,388,994
7,23,44,136,388,822
7,23,136,822,955,994
7,23,44,822,955,994
7,23,44,136,955,994
7,23,44,136,822,994
7,23,44,136,822,955
7,23,575,700,822,955
7,23,136,700,822,955
7,23,136,575,822,955
7,23,136,575,700,955
7,23,136,575,700,822
7,23,575,700,822,955
7,23,136,700,822,955
7,23,136,575,822,955
7,23,136,575,700,955
7,23,136,575,700,822
7,23,575,700,778,955
7,23,136,700,778,955
7,23,136,575,778,955
7,23,136,575,700,955
7,23,136,575,700,778
7,23,575,700,778,955
7,23,136,700,778,955
7,23,136,575,778,955
7,23,136,575,700,955
7,23,136,575,700,778
7,23,388,778,822,994
7,23,136,778,822,994
7,23,136,388,822,994
7,23,136,388,778,994
7,23,136,388,778,822
7,23,388,778,822,994
7,23,136,778,822,994
7,23,136,388,822,994
7,23,136,388,778,994
7,23,136,388,778,822
7,6,275,300,606,980
7,6,35,300,606,980
7,6,35,275,606,980
7,6,35,275,300,980
7,6,35,275,300,606
7,6,48,56,125,444
7,6,30,56,125,444
7,6,30,48,125,444
7,6,30,48,56,444
7,6,30,48,56,125
7,6,48,56,125,444
7,6,30,56,125,444
7,6,30,48,125,444
7,6,30,48,56,444
7,6,30,48,56,125
7,6,35,125,606,980
7,6,30,125,606,980
7,6,30,35,606,980
7,6,30,35,125,980
7,6,30,35,125,606
7,6,275,300,606,980
7,6,35,300,606,980
7,6,35,275,606,980
7,6,35,275,300,980
7,6,35,275,300,606
7,6,275,444,606,980
7,6,35,444,606,980
7,6,35,275,606,980
7,6,35,275,444,980
7,6,35,275,444,606
7,6,275,300,606,980
7,6,35,300,606,980
7,6,35,275,606,980
7,6,35,275,300,980
7,6,35,275,300,606
7,6,48,56,125,444
7,6,30,56,125,444
7,6,30,48,125,444
7,6,30,48,56,444
7,6,30,48,56,125
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,396,579,580,758
7,18,260,579,580,758
7,18,260,396,580,758
7,18,260,396,579,758
7,18,260,396,579,580
7,18,396,579,580,758
7,18,260,579,580,758
7,18,260,396,580,758
7,18,260,396,579,758
7,18,260,396,579,580
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,218,396,579,580
7,18,181,396,579,580
7,18,181,218,579,580
7,18,181,218,396,580
7,18,181,218,396,579
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,181,218,396,758
7,18,25,218,396,758
7,18,25,181,396,758
7,18,25,181,218,758
7,18,25,181,218,396
7,18,181,218,396,758
7,18,25,218,396,758
7,18,25,181,396,758
7,18,25,181,218,758
7,18,25,181,218,396
7,18,579,580,834,836
7,18,218,580,834,836
7,18,218,579,834,836
7,18,218,579,580,836
7,18,218,579,580,834
7,18,218,579,580,834
7,18,181,579,580,834
7,18,181,218,580,834
7,18,181,218,579,834
7,18,181,218,579,580
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,218,396,579,834
7,18,181,396,579,834
7,18,181,218,579,834
7,18,181,218,396,834
7,18,181,218,396,579
7,18,218,579,580,834
7,18,181,579,580,834
7,18,181,218,580,834
7,18,181,218,579,834
7,18,181,218,579,580
7,14,518,520,903,1028
7,14,488,520,903,1028
7,14,488,518,903,1028
7,14,488,518,520,1028
7,14,488,518,520,903
7,14,518,520,903,1028
7,14,488,520,903,1028
7,14,488,518,903,1028
7,14,488,518,520,1028
7,14,488,518,520,903
7,14,520,922,924,1028
7,14,161,922,924,1028
7,14,161,520,924,1028
7,14,161,520,922,1028
7,14,161,520,922,924
7,14,786,903,922,1015
7,14,488,903,922,1015
7,14,488,786,922,1015
7,14,488,786,903,1015
7,14,488,786,903,922
7,14,786,903,922,1015
7,14,488,903,922,1015
7,14,488,786,922,1015
7,14,488,786,903,1015
7,14,488,786,903,922
7,18,579,758,834,836
7,18,181,758,834,836
7,18,181,579,834,836
7,18,181,579,758,836
7,18,181,579,758,834
7,18,218,579,834,836
7,18,181,579,834,836
7,18,181,218,834,836
7,18,181,218,579,836
7,18,181,218,579,834
7,18,218,260,396,579
7,18,181,260,396,579
7,18,181,218,396,579
7,18,181,218,260,579
7,18,181,218,260,396
7,18,218,260,396,758
7,18,181,260,396,758
7,18,181,218,396,758
7,18,181,218,260,758
7,18,181,218,260,396
7,18,260,579,834,836
7,18,181,579,834,836
7,18,181,260,834,836
7,18,181,260,579,836
7,18,181,260,579,834
7,18,579,758,834,836
7,18,181,758,834,836
7,18,181,579,834,836
7,18,181,579,758,836
7,18,181,579,758,834
7,18,218,579,834,836
7,18,181,579,834,836
7,18,181,218,834,836
7,18,181,218,579,836
7,18,181,218,579,834
7,18,218,579,834,836
7,18,181,579,834,836
7,18,181,218,834,836
7,18,181,218,579,836
7,18,181,218,579,834
7,18,396,579,834,836
7,18,218,579,834,836
7,18,218,396,834,836
7,18,218,396,579,836
7,18,218,396,579,834
7,8,519,571,811,984
7,8,397,571,811,984
7,8,397,519,811,984
7,8,397,519,571,984
7,8,397,519,571,811
7,8,571,740,984,1027
7,8,397,740,984,1027
7,8,397,571,984,1027
7,8,397,571,740,1027
7,8,397,571,740,984
7,8,571,740,984,1027
7,8,397,740,984,1027
7,8,397,571,984,1027
7,8,397,571,740,1027
7,8,397,571,740,984
7,8,740,957,984,1027
7,8,571,957,984,1027
7,8,571,740,984,1027
7,8,571,740,957,1027
7,8,571,740,957,984
7,8,519,571,811,984
7,8,397,571,811,984
7,8,397,519,811,984
7,8,397,519,571,984
7,8,397,519,571,811
7,8,332,957,984,1027
7,8,229,957,984,1027
7,8,229,332,984,1027
7,8,229,332,957,1027
7,8,229,332,957,984
7,8,332,957,984,1027
7,8,229,957,984,1027
7,8,229,332,984,1027
7,8,229,332,957,1027
7,8,229,332,957,984
7,8,229,332,740,957
7,8,41,332,740,957
7,8,41,229,740,957
7,8,41,229,332,957
7,8,41,229,332,740
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,580,758,834,836
7,18,579,758,834,836
7,18,579,580,834,836
7,18,579,580,758,836
7,18,579,580,758,834
7,18,579,580,834,836
7,18,218,580,834,836
7,18,218,579,834,836
7,18,218,579,580,836
7,18,218,579,580,834
7,18,396,579,834,836
7,18,218,579,834,836
7,18,218,396,834,836
7,18,218,396,579,836
7,18,218,396,579,834
7,18,218,396,579,836
7,18,25,396,579,836
7,18,25,218,579,836
7,18,25,218,396,836
7,18,25,218,396,579
7,18,218,396,758,836
7,18,25,396,758,836
7,18,25,218,758,836
7,18,25,218,396,836
7,18,25,218,396,758
7,18,218,396,758,836
7,18,25,396,758,836
7,18,25,218,758,836
7,18,25,218,396,836
7,18,25,218,396,758
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,218,579,580,834
7,18,181,579,580,834
7,18,181,218,580,834
7,18,181,218,579,834
7,18,181,218,579,580
7,18,396,580,758,836
7,18,218,580,758,836
7,18,218,396,758,836
7,18,218,396,580,836
7,18,218,396,580,758
7,18,218,579,580,834
7,18,181,579,580,834
7,18,181,218,580,834
7,18,181,218,579,834
7,18,181,218,579,580
7,34,506,685,747,975
7,34,345,685,747,975
7,34,345,506,747,975
7,34,345,506,685,975
7,34,345,506,685,747
7,34,506,662,685,747
7,34,104,662,685,747
7,34,104,506,685,747
7,34,104,506,662,747
7,34,104,506,662,685
7,34,506,662,685,747
7,34,104,662,685,747
7,34,104,506,685,747
7,34,104,506,662,747
7,34,104,506,662,685
7,34,506,662,685,747
7,34,104,662,685,747
7,34,104,506,685,747
7,34,104,506,662,747
7,34,104,506,662,685
7,34,345,436,685,975
7,34,104,436,685,975
7,34,104,345,685,975
7,34,104,345,436,975
7,34,104,345,436,685
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,396,579,580,758
7,18,181,579,580,758
7,18,181,396,580,758
7,18,181,396,579,758
7,18,181,396,579,580
7,18,396,579,580,758
7,18,181,579,580,758
7,18,181,396,580,758
7,18,181,396,579,758
7,18,181,396,579,580
7,18,218,396,579,580
7,18,181,396,579,580
7,18,181,218,579,580
7,18,181,218,396,580
7,18,181,218,396,579
7,18,218,396,579,580
7,18,181,396,579,580
7,18,181,218,579,580
7,18,181,218,396,580
7,18,181,218,396,579
7,18,218,396,579,836
7,18,181,396,579,836
7,18,181,218,579,836
7,18,181,218,396,836
7,18,181,218,396,579
7,18,580,758,834,836
7,18,218,758,834,836
7,18,218,580,834,836
7,18,218,580,758,836
7,18,218,580,758,834
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,218,260,396,836
7,18,25,260,396,836
7,18,25,218,396,836
7,18,25,218,260,836
7,18,25,218,260,396
7,12,350,611,788,856
7,12,237,611,788,856
7,12,237,350,788,856
7,12,237,350,611,856
7,12,237,350,611,788
7,12,350,611,788,856
7,12,237,611,788,856
7,12,237,350,788,856
7,12,237,350,611,856
7,12,237,350,611,788
7,12,350,771,788,856
7,12,237,771,788,856
7,12,237,350,788,856
7,12,237,350,771,856
7,12,237,350,771,788
7,12,638,771,788,856
7,12,350,771,788,856
7,12,350,638,788,856
7,12,350,638,771,856
7,12,350,638,771,788
7,12,386,611,638,771
7,12,126,611,638,771
7,12,126,386,638,771
7,12,126,386,611,771
7,12,126,386,611,638
7,12,350,386,638,771
7,12,126,386,638,771
7,12,126,350,638,771
7,12,126,350,386,771
7,12,126,350,386,638
7,12,237,350,788,856
7,12,126,350,788,856
7,12,126,237,788,856
7,12,126,237,350,856
7,12,126,237,350,788
7,12,350,611,788,856
7,12,237,611,788,856
7,12,237,350,788,856
7,12,237,350,611,856
7,12,237,350,611,788
7,12,350,386,611,788
7,12,237,386,611,788
7,12,237,350,611,788
7,12,237,350,386,788
7,12,237,350,386,611
7,12,350,386,771,788
7,12,237,386,771,788
7,12,237,350,771,788
7,12,237,350,386,788
7,12,237,350,386,771
7,12,386,638,771,788
7,12,126,638,771,788
7,12,126,386,771,788
7,12,126,386,638,788
7,12,126,386,638,771
7,12,386,611,638,788
7,12,126,611,638,788
7,12,126,386,638,788
7,12,126,386,611,788
7,12,126,386,611,638
7,12,386,611,638,788
7,12,126,611,638,788
7,12,126,386,638,788
7,12,126,386,611,788
7,12,126,386,611,638
7,12,611,638,788,856
7,12,350,638,788,856
7,12,350,611,788,856
7,12,350,611,638,856
7,12,350,611,638,788
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,218,396,758,892
7,18,25,396,758,892
7,18,25,218,758,892
7,18,25,218,396,892
7,18,25,218,396,758
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,18,218,396,579,834
7,18,181,396,579,834
7,18,181,218,579,834
7,18,181,218,396,834
7,18,181,218,396,579
7,18,218,396,579,834
7,18,181,396,579,834
7,18,181,218,579,834
7,18,181,218,396,834
7,18,181,218,396,579
7,18,396,579,580,834
7,18,218,579,580,834
7,18,218,396,580,834
7,18,218,396,579,834
7,18,218,396,579,580
7,18,579,580,758,834
7,18,181,580,758,834
7,18,181,579,758,834
7,18,181,579,580,834
7,18,181,579,580,758
7,7,343,731,874,902
7,7,277,731,874,902
7,7,277,343,874,902
7,7,277,343,731,902
7,7,277,343,731,874
7,7,343,731,902,1005
7,7,240,731,902,1005
7,7,240,343,902,1005
7,7,240,343,731,1005
7,7,240,343,731,902
7,7,277,410,896,1005
7,7,240,410,896,1005
7,7,240,277,896,1005
7,7,240,277,410,1005
7,7,240,277,410,896
7,7,277,410,896,1013
7,7,240,410,896,1013
7,7,240,277,896,1013
7,7,240,277,410,1013
7,7,240,277,410,896
7,7,343,731,874,902
7,7,277,731,874,902
7,7,277,343,874,902
7,7,277,343,731,902
7,7,277,343,731,874
7,7,343,731,874,1005
7,7,277,731,874,1005
7,7,277,343,874,1005
7,7,277,343,731,1005
7,7,277,343,731,874
7,7,343,731,874,902
7,7,277,731,874,902
7,7,277,343,874,902
7,7,277,343,731,902
7,7,277,343,731,874
7,7,731,874,902,1005
7,7,343,874,902,1005
7,7,343,731,902,1005
7,7,343,731,874,1005
7,7,343,731,874,902
7,7,277,410,896,1005
7,7,240,410,896,1005
7,7,240,277,896,1005
7,7,240,277,410,1005
7,7,240,277,410,896
7,7,343,731,902,1005
7,7,240,731,902,1005
7,7,240,343,902,1005
7,7,240,343,731,1005
7,7,240,343,731,902
7,7,277,731,902,1005
7,7,240,731,902,1005
7,7,240,277,902,1005
7,7,240,277,731,1005
7,7,240,277,731,902
7,24,576,863,888,926
7,24,471,863,888,926
7,24,471,576,888,926
7,24,471,576,863,926
7,24,471,576,863,888
7,24,576,750,825,926
7,24,471,750,825,926
7,24,471,576,825,926
7,24,471,576,750,926
7,24,471,576,750,825
7,24,576,863,888,947
7,24,254,863,888,947
7,24,254,576,888,947
7,24,254,576,863,947
7,24,254,576,863,888
7,24,576,863,888,947
7,24,570,863,888,947
7,24,570,576,888,947
7,24,570,576,863,947
7,24,570,576,863,888
7,24,576,750,825,888
7,24,471,750,825,888
7,24,471,576,825,888
7,24,471,576,750,888
7,24,471,576,750,825
7,24,576,750,825,888
7,24,471,750,825,888
7,24,471,576,825,888
7,24,471,576,750,888
7,24,471,576,750,825
7,24,471,576,750,825
7,24,254,576,750,825
7,24,254,471,750,825
7,24,254,471,576,825
7,24,254,471,576,750
7,24,471,576,750,825
7,24,254,576,750,825
7,24,254,471,750,825
7,24,254,471,576,825
7,24,254,471,576,750
7,24,576,825,863,888
7,24,570,825,863,888
7,24,570,576,863,888
7,24,570,576,825,888
7,24,570,576,825,863
7,18,580,635,758,834
7,18,181,635,758,834
7,18,181,580,758,834
7,18,181,580,635,834
7,18,181,580,635,758
7,18,396,580,635,758
7,18,181,580,635,758
7,18,181,396,635,758
7,18,181,396,580,758
7,18,181,396,580,635
7,18,580,635,758,834
7,18,181,635,758,834
7,18,181,580,758,834
7,18,181,580,635,834
7,18,181,580,635,758
7,18,25,362,836,892
7,18,0,362,836,892
7,18,0,25,836,892
7,18,0,25,362,892
7,18,0,25,362,836
7,9,108,366,535,574
