season,home_team,away_team,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,outcome
2012,DEN,MIL,Al Harrington,Andre Miller,Corey Brewer,Danilo Gallinari,Rudy Fernandez,Andrew Bogut,Brandon Jennings,Carlos Delfino,Luc Mbah a Moute,Shaun Livingston,-1
2012,DEN,MIL,Al Harrington,Andre Miller,Danilo Gallinari,Rudy Fernandez,Ty Lawson,Andrew Bogut,Brandon Jennings,Luc Mbah a Moute,Shaun Livingston,Stephen Jackson,1
2012,DEN,MIL,Al Harrington,Andre Miller,Danilo Gallinari,Rudy Fernandez,Ty Lawson,Andrew Bogut,Brandon Jennings,Carlos Delfino,Luc Mbah a Moute,Stephen Jackson,-1
2012,DEN,MIL,Al Harrington,Andre Miller,Arron Afflalo,Danilo Gallinari,Ty Lawson,Andrew Bogut,Brandon Jennings,Carlos Delfino,Luc Mbah a Moute,Stephen Jackson,-1
2012,DEN,MIL,Al Harrington,Andre Miller,Arron Afflalo,Danilo Gallinari,Ty Lawson,Andrew Bogut,Brandon Jennings,Carlos Delfino,Ersan Ilyasova,Stephen Jackson,-1
2012,DEN,SAC,Arron Afflalo,Danilo Gallinari,Kosta Koufos,Timofey Mozgov,Ty Lawson,Chuck Hayes,J.J. Hickson,John Salmons,Marcus Thornton,Tyreke Evans,1
2012,DEN,SAC,Arron Afflalo,Danilo Gallinari,Kosta Koufos,Timofey Mozgov,Ty Lawson,Chuck Hayes,Jason Thompson,John Salmons,Marcus Thornton,Tyreke Evans,1
2012,DEN,SAC,Al Harrington,Andre Miller,Danilo Gallinari,Rudy Fernandez,Timofey Mozgov,DeMarcus Cousins,Jason Thompson,Jimmer Fredette,John Salmons,Marcus Thornton,1
2012,DEN,SAC,Al Harrington,Andre Miller,Chris Andersen,Danilo Gallinari,Rudy Fernandez,DeMarcus Cousins,Jason Thompson,Jimmer Fredette,John Salmons,Marcus Thornton,-1
2012,DEN,SAC,Al Harrington,Andre Miller,Chris Andersen,Corey Brewer,Rudy Fernandez,DeMarcus Cousins,Jason Thompson,Jimmer Fredette,John Salmons,Marcus Thornton,1
2012,DEN,SAC,Al Harrington,Andre Miller,Chris Andersen,Corey Brewer,Rudy Fernandez,DeMarcus Cousins,Francisco Garcia,Jason Thompson,Jimmer Fredette,Tyreke Evans,1
2012,DEN,SAC,Al Harrington,Andre Miller,Chris Andersen,Corey Brewer,Rudy Fernandez,Chuck Hayes,Francisco Garcia,J.J. Hickson,Jimmer Fredette,Tyreke Evans,1
2012,DEN,SAC,Andre Miller,Arron Afflalo,Chris Andersen,Corey Brewer,Rudy Fernandez,Chuck Hayes,Francisco Garcia,J.J. Hickson,Jimmer Fredette,Tyreke Evans,-1
2012,DEN,SAC,Andre Miller,Arron Afflalo,Chris Andersen,Corey Brewer,Rudy Fernandez,DeMarcus Cousins,Jimmer Fredette,John Salmons,Marcus Thornton,Tyreke Evans,-1
2012,DEN,SAC,Arron Afflalo,Danilo Gallinari,Rudy Fernandez,Timofey Mozgov,Ty Lawson,DeMarcus Cousins,Jimmer Fredette,John Salmons,Marcus Thornton,Tyreke Evans,1
2012,DEN,SAC,Al Harrington,Arron Afflalo,Danilo Gallinari,Timofey Mozgov,Ty Lawson,DeMarcus Cousins,Isaiah Thomas,John Salmons,Marcus Thornton,Tyreke Evans,1
2012,DEN,SAC,Al Harrington,Arron Afflalo,Danilo Gallinari,Kosta Koufos,Ty Lawson,DeMarcus Cousins,Isaiah Thomas,John Salmons,Marcus Thornton,Tyreke Evans,1
2012,DEN,SAC,Arron Afflalo,Danilo Gallinari,Kosta Koufos,Timofey Mozgov,Ty Lawson,Chuck Hayes,Isaiah Thomas,J.J. Hickson,John Salmons,Marcus Thornton,-1
2012,DEN,SAC,Andre Miller,Danilo Gallinari,Kosta Koufos,Rudy Fernandez,Timofey Mozgov,Chuck Hayes,Isaiah Thomas,J.J. Hickson,John Salmons,Marcus Thornton,1
2012,DEN,SAC,Al Harrington,Andre Miller,Danilo Gallinari,Kosta Koufos,Rudy Fernandez,DeMarcus Cousins,Isaiah Thomas,Jason Thompson,John Salmons,Marcus Thornton,1
2012,DEN,SAC,Al Harrington,Andre Miller,Chris Andersen,Rudy Fernandez,Ty Lawson,DeMarcus Cousins,Isaiah Thomas,Jason Thompson,Jimmer Fredette,Tyreke Evans,1
2012,DEN,SAC,Al Harrington,Andre Miller,Chris Andersen,Rudy Fernandez,Ty Lawson,DeMarcus Cousins,Isaiah Thomas,Jason Thompson,Jimmer Fredette,Marcus Thornton,1
2012,DEN,SAC,Chris Andersen,Corey Brewer,Kenneth Faried,Rudy Fernandez,Ty Lawson,Chuck Hayes,Isaiah Thomas,Jason Thompson,Jimmer Fredette,Marcus Thornton,1
2012,DEN,SAC,Chris Andersen,Corey Brewer,DeMarre Carroll,Kenneth Faried,Rudy Fernandez,Chuck Hayes,Isaiah Thomas,J.J. Hickson,Jimmer Fredette,Marcus Thornton,-1
2012,DEN,SAC,Corey Brewer,DeMarre Carroll,Kenneth Faried,Kosta Koufos,Rudy Fernandez,Chuck Hayes,Isaiah Thomas,J.J. Hickson,Jimmer Fredette,Travis Outlaw,-1
2012,DEN,SAC,Corey Brewer,DeMarre Carroll,Kenneth Faried,Kosta Koufos,Rudy Fernandez,DeMarcus Cousins,Isaiah Thomas,J.J. Hickson,Jimmer Fredette,Travis Outlaw,1
2012,NOH,DEN,Al-Farouq Aminu,Chris Kaman,Emeka Okafor,Jarrett Jack,Marco Belinelli,Arron Afflalo,Danilo Gallinari,Nene Hilario,Timofey Mozgov,Ty Lawson,-1
2012,NOH,DEN,Carl Landry,Chris Kaman,Emeka Okafor,Jarrett Jack,Marco Belinelli,Al Harrington,Andre Miller,Arron Afflalo,Danilo Gallinari,Nene Hilario,-1
2012,NOH,DEN,Carl Landry,Chris Kaman,Jarrett Jack,Jason Smith,Marco Belinelli,Al Harrington,Andre Miller,Chris Andersen,Danilo Gallinari,Rudy Fernandez,-1
2012,NOH,DEN,Carl Landry,Chris Kaman,Greivis Vasquez,Jason Smith,Marco Belinelli,Al Harrington,Andre Miller,Chris Andersen,Danilo Gallinari,Rudy Fernandez,-1
2012,NOH,DEN,Carl Landry,Greivis Vasquez,Jarrett Jack,Jason Smith,Marco Belinelli,Al Harrington,Andre Miller,Chris Andersen,Rudy Fernandez,Ty Lawson,-1
2012,NOH,DEN,Emeka Okafor,Greivis Vasquez,Jarrett Jack,Jason Smith,Trey Johnson,Al Harrington,Andre Miller,Nene Hilario,Rudy Fernandez,Ty Lawson,-1
2012,NOH,DEN,Emeka Okafor,Greivis Vasquez,Jarrett Jack,Jason Smith,Trey Johnson,Arron Afflalo,Danilo Gallinari,Nene Hilario,Rudy Fernandez,Ty Lawson,-1
2012,NOH,DEN,Emeka Okafor,Greivis Vasquez,Jarrett Jack,Jason Smith,Marco Belinelli,Arron Afflalo,Danilo Gallinari,Nene Hilario,Rudy Fernandez,Ty Lawson,-1
2012,NOH,DEN,Al-Farouq Aminu,Chris Kaman,Greivis Vasquez,Jason Smith,Marco Belinelli,Arron Afflalo,Danilo Gallinari,Nene Hilario,Rudy Fernandez,Ty Lawson,-1
2012,NOH,DEN,Al-Farouq Aminu,Chris Kaman,Jarrett Jack,Jason Smith,Marco Belinelli,Al Harrington,Andre Miller,Arron Afflalo,Danilo Gallinari,Ty Lawson,-1
2012,NOH,DEN,Al-Farouq Aminu,Chris Kaman,Jarrett Jack,Jason Smith,Marco Belinelli,Al Harrington,Andre Miller,Arron Afflalo,Danilo Gallinari,Kosta Koufos,-1
2012,NOH,DEN,Al-Farouq Aminu,Chris Kaman,Emeka Okafor,Jarrett Jack,Marco Belinelli,Arron Afflalo,Danilo Gallinari,Nene Hilario,Timofey Mozgov,Ty Lawson,-1
2012,NOH,DEN,Carl Landry,Emeka Okafor,Greivis Vasquez,Jarrett Jack,Jason Smith,Al Harrington,Andre Miller,Arron Afflalo,Danilo Gallinari,Nene Hilario,-1
2012,NOH,DEN,Carl Landry,Chris Kaman,Greivis Vasquez,Jason Smith,Marco Belinelli,Al Harrington,Andre Miller,Arron Afflalo,Danilo Gallinari,Kosta Koufos,-1
2012,NOH,DEN,Al-Farouq Aminu,Carl Landry,Chris Kaman,Greivis Vasquez,Marco Belinelli,Al Harrington,Andre Miller,Danilo Gallinari,Kosta Koufos,Rudy Fernandez,-1
2012,NOH,DEN,Al-Farouq Aminu,Carl Landry,Chris Kaman,Jarrett Jack,Marco Belinelli,Al Harrington,Andre Miller,Kosta Koufos,Rudy Fernandez,Ty Lawson,-1
2012,NOH,DEN,Carl Landry,Emeka Okafor,Greivis Vasquez,Jarrett Jack,Marco Belinelli,Al Harrington,Andre Miller,Kosta Koufos,Rudy Fernandez,Ty Lawson,-1
2012,NOH,DEN,Carl Landry,Emeka Okafor,Greivis Vasquez,Jarrett Jack,Marco Belinelli,Andre Miller,Danilo Gallinari,Kosta Koufos,Rudy Fernandez,Ty Lawson,-1
2012,NOH,DEN,Carl Landry,Emeka Okafor,Greivis Vasquez,Jarrett Jack,Marco Belinelli,Andre Miller,Arron Afflalo,Danilo Gallinari,Kosta Koufos,Ty Lawson,-1
2012,NOH,DEN,Carl Landry,Emeka Okafor,Greivis Vasquez,Jarrett Jack,Trey Johnson,Andre Miller,Arron Afflalo,Danilo Gallinari,Kosta Koufos,Ty Lawson,-1
2012,SAS,DEN,DeJuan Blair,Gary Neal,Richard Jefferson,Tim Duncan,Tony Parker,Arron Afflalo,Danilo Gallinari,Kosta Koufos,Timofey Mozgov,Ty Lawson,1
2012,SAS,DEN,Danny Green,DeJuan Blair,Richard Jefferson,Tim Duncan,Tony Parker,Arron Afflalo,Danilo Gallinari,Kosta Koufos,Timofey Mozgov,Ty Lawson,1
2012,SAS,DEN,Danny Green,DeJuan Blair,Richard Jefferson,Tim Duncan,Tony Parker,Al Harrington,Andre Miller,Arron Afflalo,Rudy Fernandez,Timofey Mozgov,-1
2012,SAS,DEN,Danny Green,Kawhi Leonard,Matt Bonner,T.J. Ford,Tiago Splitter,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Rudy Fernandez,1
2012,SAS,DEN,Danny Green,Kawhi Leonard,Matt Bonner,T.J. Ford,Tiago Splitter,Al Harrington,Andre Miller,Chris Andersen,Danilo Gallinari,Rudy Fernandez,1
2012,SAS,DEN,Danny Green,Kawhi Leonard,Matt Bonner,T.J. Ford,Tiago Splitter,Al Harrington,Andre Miller,Danilo Gallinari,Rudy Fernandez,Ty Lawson,1
2012,SAS,DEN,Danny Green,DeJuan Blair,Richard Jefferson,T.J. Ford,Tiago Splitter,Al Harrington,Arron Afflalo,Danilo Gallinari,Rudy Fernandez,Ty Lawson,-1
2012,SAS,DEN,DeJuan Blair,Gary Neal,Kawhi Leonard,Richard Jefferson,T.J. Ford,Arron Afflalo,Corey Brewer,Danilo Gallinari,Rudy Fernandez,Ty Lawson,-1
2012,SAS,DEN,DeJuan Blair,Gary Neal,Kawhi Leonard,Richard Jefferson,Tony Parker,Arron Afflalo,Corey Brewer,Danilo Gallinari,Rudy Fernandez,Ty Lawson,-1
2012,SAS,DEN,Danny Green,DeJuan Blair,Gary Neal,Richard Jefferson,Tony Parker,Arron Afflalo,Corey Brewer,Danilo Gallinari,Rudy Fernandez,Ty Lawson,1
2012,SAS,DEN,DeJuan Blair,Gary Neal,Richard Jefferson,Tim Duncan,Tony Parker,Andre Miller,Arron Afflalo,Danilo Gallinari,Timofey Mozgov,Ty Lawson,-1
2012,SAS,DEN,Danny Green,DeJuan Blair,Richard Jefferson,Tim Duncan,Tony Parker,Andre Miller,Arron Afflalo,Danilo Gallinari,Timofey Mozgov,Ty Lawson,-1
2012,SAS,DEN,Danny Green,Kawhi Leonard,T.J. Ford,Tiago Splitter,Tim Duncan,Al Harrington,Andre Miller,Danilo Gallinari,Rudy Fernandez,Timofey Mozgov,-1
2012,SAS,DEN,Danny Green,James Anderson,Kawhi Leonard,T.J. Ford,Tiago Splitter,Al Harrington,Andre Miller,Danilo Gallinari,Rudy Fernandez,Timofey Mozgov,1
2012,SAS,DEN,Danny Green,James Anderson,Kawhi Leonard,T.J. Ford,Tiago Splitter,Al Harrington,Andre Miller,Corey Brewer,Danilo Gallinari,Rudy Fernandez,1
2012,SAS,DEN,Danny Green,James Anderson,Kawhi Leonard,T.J. Ford,Tiago Splitter,Al Harrington,Andre Miller,Arron Afflalo,Corey Brewer,Rudy Fernandez,-1
2012,SAS,DEN,Danny Green,James Anderson,Kawhi Leonard,Tiago Splitter,Tony Parker,Al Harrington,Arron Afflalo,Corey Brewer,Rudy Fernandez,Ty Lawson,-1
2012,SAS,DEN,Danny Green,Kawhi Leonard,Richard Jefferson,Tiago Splitter,Tony Parker,Al Harrington,Arron Afflalo,Corey Brewer,Rudy Fernandez,Ty Lawson,1
2012,SAS,DEN,Danny Green,Kawhi Leonard,Richard Jefferson,Tiago Splitter,Tony Parker,Al Harrington,Arron Afflalo,Danilo Gallinari,Rudy Fernandez,Ty Lawson,-1
2012,SAS,DEN,Danny Green,Gary Neal,Richard Jefferson,Tim Duncan,Tony Parker,Al Harrington,Arron Afflalo,Danilo Gallinari,Rudy Fernandez,Ty Lawson,-1
2012,SAS,DEN,Danny Green,DeJuan Blair,Richard Jefferson,T.J. Ford,Tony Parker,Al Harrington,Arron Afflalo,Danilo Gallinari,Rudy Fernandez,Ty Lawson,1
2012,SAS,DEN,Danny Green,DeJuan Blair,Richard Jefferson,T.J. Ford,Tony Parker,Al Harrington,Andre Miller,Arron Afflalo,Danilo Gallinari,Ty Lawson,-1
2012,DEN,NOH,Arron Afflalo,Danilo Gallinari,Nene Hilario,Timofey Mozgov,Ty Lawson,Al-Farouq Aminu,Chris Kaman,Emeka Okafor,Jarrett Jack,Marco Belinelli,-1
2012,DEN,NOH,Arron Afflalo,Danilo Gallinari,Nene Hilario,Timofey Mozgov,Ty Lawson,Al-Farouq Aminu,Carl Landry,Chris Kaman,Jarrett Jack,Marco Belinelli,1
2012,DEN,NOH,Al Harrington,Arron Afflalo,Danilo Gallinari,Nene Hilario,Ty Lawson,Al-Farouq Aminu,Carl Landry,Chris Kaman,Greivis Vasquez,Marco Belinelli,-1
2012,DEN,NOH,Al Harrington,Chris Andersen,Danilo Gallinari,Rudy Fernandez,Ty Lawson,Carl Landry,Chris Kaman,DaJuan Summers,Greivis Vasquez,Marco Belinelli,-1
2012,DEN,NOH,Al Harrington,Andre Miller,Chris Andersen,Danilo Gallinari,Rudy Fernandez,Carl Landry,Chris Kaman,DaJuan Summers,Greivis Vasquez,Marco Belinelli,-1
2012,DEN,NOH,Al Harrington,Andre Miller,Chris Andersen,Danilo Gallinari,Rudy Fernandez,Al-Farouq Aminu,Carl Landry,DaJuan Summers,Emeka Okafor,Greivis Vasquez,-1
2012,DEN,NOH,Al Harrington,Andre Miller,Corey Brewer,Nene Hilario,Rudy Fernandez,Al-Farouq Aminu,Carl Landry,DaJuan Summers,Emeka Okafor,Greivis Vasquez,-1
2012,DEN,NOH,Al Harrington,Andre Miller,Corey Brewer,Nene Hilario,Rudy Fernandez,Al-Farouq Aminu,Carl Landry,Emeka Okafor,Greivis Vasquez,Jarrett Jack,-1
2012,DEN,NOH,Andre Miller,Corey Brewer,Danilo Gallinari,Nene Hilario,Rudy Fernandez,Al-Farouq Aminu,Carl Landry,Emeka Okafor,Jarrett Jack,Marco Belinelli,1
2012,DEN,NOH,Andre Miller,Arron Afflalo,Danilo Gallinari,Nene Hilario,Ty Lawson,Al-Farouq Aminu,Carl Landry,Emeka Okafor,Jarrett Jack,Marco Belinelli,-1
2012,DEN,NOH,Andre Miller,Arron Afflalo,Danilo Gallinari,Nene Hilario,Ty Lawson,Carl Landry,Carldell Johnson,DaJuan Summers,Gustavo Ayon,Jarrett Jack,-1
2012,DEN,NOH,Andre Miller,Arron Afflalo,Danilo Gallinari,Timofey Mozgov,Ty Lawson,Carl Landry,Carldell Johnson,DaJuan Summers,Gustavo Ayon,Jarrett Jack,-1
2012,DEN,NOH,Andre Miller,Arron Afflalo,Danilo Gallinari,Timofey Mozgov,Ty Lawson,Al-Farouq Aminu,Carl Landry,Carldell Johnson,Gustavo Ayon,Jarrett Jack,1
2012,DEN,NOH,Andre Miller,Arron Afflalo,Danilo Gallinari,Nene Hilario,Timofey Mozgov,Al-Farouq Aminu,Chris Kaman,Emeka Okafor,Jarrett Jack,Marco Belinelli,-1
2012,DEN,NOH,Andre Miller,Arron Afflalo,Danilo Gallinari,Nene Hilario,Ty Lawson,Al-Farouq Aminu,Chris Kaman,Emeka Okafor,Jarrett Jack,Marco Belinelli,1
2012,DEN,NOH,Arron Afflalo,Danilo Gallinari,Nene Hilario,Rudy Fernandez,Ty Lawson,Al-Farouq Aminu,Carl Landry,Emeka Okafor,Jarrett Jack,Marco Belinelli,-1
2012,DEN,NOH,Al Harrington,Danilo Gallinari,Kosta Koufos,Rudy Fernandez,Ty Lawson,Carl Landry,Carldell Johnson,DaJuan Summers,Emeka Okafor,Jarrett Jack,-1
2012,DEN,NOH,Al Harrington,Danilo Gallinari,Kosta Koufos,Rudy Fernandez,Ty Lawson,Carl Landry,Carldell Johnson,Chris Kaman,DaJuan Summers,Greivis Vasquez,-1
2012,DEN,NOH,Al Harrington,Arron Afflalo,Kosta Koufos,Rudy Fernandez,Ty Lawson,Carl Landry,Carldell Johnson,Chris Kaman,DaJuan Summers,Greivis Vasquez,-1
2012,DEN,NOH,Al Harrington,Andre Miller,Arron Afflalo,Kosta Koufos,Rudy Fernandez,Carl Landry,Chris Kaman,DaJuan Summers,Jarrett Jack,Marco Belinelli,1
2012,DEN,NOH,Andre Miller,Arron Afflalo,Nene Hilario,Rudy Fernandez,Ty Lawson,Carl Landry,Chris Kaman,DaJuan Summers,Jarrett Jack,Marco Belinelli,-1
2012,DEN,NOH,Arron Afflalo,Danilo Gallinari,Nene Hilario,Rudy Fernandez,Ty Lawson,Carl Landry,Chris Kaman,DaJuan Summers,Jarrett Jack,Marco Belinelli,-1
2012,DEN,NOH,Arron Afflalo,Danilo Gallinari,Nene Hilario,Rudy Fernandez,Ty Lawson,Carl Landry,DaJuan Summers,Emeka Okafor,Jarrett Jack,Marco Belinelli,1
2012,DEN,NOH,Arron Afflalo,Corey Brewer,Danilo Gallinari,Nene Hilario,Ty Lawson,Carl Landry,Carldell Johnson,DaJuan Summers,Emeka Okafor,Jarrett Jack,-1
2012,DEN,NJN,Andre Miller,Arron Afflalo,Danilo Gallinari,Nene Hilario,Timofey Mozgov,Anthony Morrow,Deron Williams,Johan Petro,Kris Humphries,MarShon Brooks,-1
2012,DEN,NJN,Andre Miller,Arron Afflalo,Danilo Gallinari,Nene Hilario,Timofey Mozgov,Anthony Morrow,Deron Williams,Mehmet Okur,Shawne Williams,Shelden Williams,-1
2012,DEN,NJN,Al Harrington,Andre Miller,Arron Afflalo,Danilo Gallinari,Nene Hilario,Anthony Morrow,Deron Williams,Mehmet Okur,Shawne Williams,Shelden Williams,1
2012,DEN,NJN,Al Harrington,Andre Miller,Danilo Gallinari,Nene Hilario,Rudy Fernandez,Anthony Morrow,Deron Williams,Mehmet Okur,Shawne Williams,Shelden Williams,1
2012,DEN,NJN,Al Harrington,Andre Miller,Chris Andersen,Danilo Gallinari,Rudy Fernandez,Anthony Morrow,Jordan Farmar,Kris Humphries,MarShon Brooks,Shelden Williams,-1
2012,DEN,NJN,Al Harrington,Chris Andersen,Danilo Gallinari,Julyan Stone,Rudy Fernandez,Anthony Morrow,Jordan Farmar,Kris Humphries,MarShon Brooks,Shelden Williams,-1
2012,DEN,NJN,Al Harrington,Chris Andersen,Danilo Gallinari,Julyan Stone,Rudy Fernandez,Anthony Morrow,Deron Williams,Johan Petro,Jordan Farmar,Kris Humphries,-1
2012,DEN,NJN,Al Harrington,Chris Andersen,Corey Brewer,Julyan Stone,Rudy Fernandez,Anthony Morrow,Deron Williams,Jordan Farmar,Kris Humphries,Mehmet Okur,1
2012,DEN,NJN,Al Harrington,Andre Miller,Chris Andersen,Corey Brewer,Rudy Fernandez,Anthony Morrow,Deron Williams,Jordan Farmar,Kris Humphries,Shelden Williams,1
2012,DEN,NJN,Al Harrington,Andre Miller,Corey Brewer,Nene Hilario,Rudy Fernandez,Anthony Morrow,Deron Williams,Kris Humphries,MarShon Brooks,Shelden Williams,-1
2012,DEN,NJN,Andre Miller,Arron Afflalo,Corey Brewer,Nene Hilario,Rudy Fernandez,Anthony Morrow,Deron Williams,MarShon Brooks,Shawne Williams,Shelden Williams,1
2012,DEN,NJN,Andre Miller,Arron Afflalo,Corey Brewer,Danilo Gallinari,Nene Hilario,Anthony Morrow,Deron Williams,MarShon Brooks,Shawne Williams,Shelden Williams,-1
2012,DEN,NJN,Andre Miller,Arron Afflalo,Corey Brewer,Danilo Gallinari,Nene Hilario,Deron Williams,Johan Petro,MarShon Brooks,Shawne Williams,Sundiata Gaines,1
2012,DEN,NJN,Andre Miller,Arron Afflalo,Danilo Gallinari,Nene Hilario,Timofey Mozgov,Anthony Morrow,Deron Williams,Kris Humphries,MarShon Brooks,Mehmet Okur,-1
2012,DEN,NJN,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Danilo Gallinari,Anthony Morrow,Deron Williams,Kris Humphries,MarShon Brooks,Mehmet Okur,-1
2012,DEN,NJN,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Danilo Gallinari,Anthony Morrow,Deron Williams,Kris Humphries,Shawne Williams,Sundiata Gaines,1
2012,DEN,NJN,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Danilo Gallinari,Anthony Morrow,Deron Williams,Shawne Williams,Shelden Williams,Sundiata Gaines,-1
2012,DEN,NJN,Al Harrington,Andre Miller,Chris Andersen,Danilo Gallinari,Rudy Fernandez,Anthony Morrow,Jordan Farmar,Shawne Williams,Shelden Williams,Sundiata Gaines,1
2012,DEN,NJN,Al Harrington,Chris Andersen,Corey Brewer,Danilo Gallinari,Rudy Fernandez,Jordan Farmar,MarShon Brooks,Shawne Williams,Shelden Williams,Sundiata Gaines,-1
2012,DEN,NJN,Al Harrington,Chris Andersen,Corey Brewer,Danilo Gallinari,Rudy Fernandez,Deron Williams,Jordan Farmar,Kris Humphries,MarShon Brooks,Shawne Williams,-1
2012,DEN,NJN,Al Harrington,Andre Miller,Chris Andersen,Corey Brewer,Rudy Fernandez,Deron Williams,Jordan Farmar,Kris Humphries,MarShon Brooks,Shawne Williams,-1
2012,DEN,NJN,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Rudy Fernandez,Deron Williams,Jordan Farmar,Kris Humphries,MarShon Brooks,Shawne Williams,1
2012,DEN,NJN,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Rudy Fernandez,Anthony Morrow,Jordan Farmar,Kris Humphries,MarShon Brooks,Shawne Williams,1
2012,DEN,NJN,Al Harrington,Andre Miller,Arron Afflalo,Nene Hilario,Rudy Fernandez,Anthony Morrow,Jordan Farmar,Kris Humphries,MarShon Brooks,Shawne Williams,-1
2012,DEN,NJN,Al Harrington,Andre Miller,Arron Afflalo,Nene Hilario,Rudy Fernandez,Anthony Morrow,Deron Williams,Jordan Farmar,Kris Humphries,Shawne Williams,-1
2012,DEN,NJN,Al Harrington,Andre Miller,Arron Afflalo,Nene Hilario,Rudy Fernandez,Anthony Morrow,Jordan Farmar,Kris Humphries,Shawne Williams,Sundiata Gaines,-1
2012,DEN,MIA,Arron Afflalo,Danilo Gallinari,Nene Hilario,Timofey Mozgov,Ty Lawson,Chris Bosh,Dwyane Wade,Joel Anthony,LeBron James,Mario Chalmers,1
2012,DEN,MIA,Danilo Gallinari,Nene Hilario,Rudy Fernandez,Timofey Mozgov,Ty Lawson,Chris Bosh,Dwyane Wade,Joel Anthony,LeBron James,Mario Chalmers,1
2012,DEN,MIA,Al Harrington,Andre Miller,Danilo Gallinari,Rudy Fernandez,Timofey Mozgov,Dexter Pittman,LeBron James,Mario Chalmers,Shane Battier,Udonis Haslem,1
2012,DEN,MIA,Al Harrington,Andre Miller,Danilo Gallinari,Rudy Fernandez,Timofey Mozgov,Dexter Pittman,LeBron James,Norris Cole,Shane Battier,Udonis Haslem,-1
2012,DEN,MIA,Al Harrington,Andre Miller,Danilo Gallinari,Nene Hilario,Rudy Fernandez,Dexter Pittman,LeBron James,Norris Cole,Shane Battier,Udonis Haslem,-1
2012,DEN,MIA,Al Harrington,Andre Miller,Corey Brewer,Nene Hilario,Rudy Fernandez,Chris Bosh,Dwyane Wade,Norris Cole,Shane Battier,Udonis Haslem,-1
2012,DEN,MIA,Andre Miller,Corey Brewer,Nene Hilario,Rudy Fernandez,Ty Lawson,Chris Bosh,Dwyane Wade,Norris Cole,Shane Battier,Udonis Haslem,-1
2012,DEN,MIA,Andre Miller,Arron Afflalo,Danilo Gallinari,Nene Hilario,Ty Lawson,Chris Bosh,Dwyane Wade,Norris Cole,Shane Battier,Udonis Haslem,-1
2012,DEN,MIA,Arron Afflalo,Danilo Gallinari,Nene Hilario,Timofey Mozgov,Ty Lawson,Chris Bosh,Dexter Pittman,LeBron James,Mario Chalmers,Terrel Harris,1
2012,DEN,MIA,Andre Miller,Corey Brewer,Danilo Gallinari,Rudy Fernandez,Timofey Mozgov,Dexter Pittman,LeBron James,Mario Chalmers,Terrel Harris,Udonis Haslem,-1
2012,DEN,MIA,Andre Miller,Corey Brewer,Danilo Gallinari,Rudy Fernandez,Timofey Mozgov,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Udonis Haslem,-1
2012,DEN,MIA,Andre Miller,Corey Brewer,Danilo Gallinari,Rudy Fernandez,Timofey Mozgov,Chris Bosh,Dexter Pittman,Dwyane Wade,LeBron James,Mario Chalmers,1
2012,DEN,MIA,Arron Afflalo,Danilo Gallinari,Nene Hilario,Timofey Mozgov,Ty Lawson,Chris Bosh,Dexter Pittman,Dwyane Wade,LeBron James,Mario Chalmers,-1
2012,DEN,MIA,Al Harrington,Arron Afflalo,Danilo Gallinari,Timofey Mozgov,Ty Lawson,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Udonis Haslem,1
2012,DEN,MIA,Al Harrington,Arron Afflalo,Danilo Gallinari,Timofey Mozgov,Ty Lawson,Chris Bosh,LeBron James,Mario Chalmers,Shane Battier,Udonis Haslem,1
2012,DEN,MIA,Al Harrington,Andre Miller,Arron Afflalo,Nene Hilario,Rudy Fernandez,Dexter Pittman,LeBron James,Norris Cole,Shane Battier,Udonis Haslem,1
2012,DEN,MIA,Al Harrington,Andre Miller,Corey Brewer,Nene Hilario,Rudy Fernandez,Chris Bosh,LeBron James,Norris Cole,Shane Battier,Udonis Haslem,1
2012,DEN,MIA,Al Harrington,Andre Miller,Corey Brewer,Nene Hilario,Rudy Fernandez,Chris Bosh,Dwyane Wade,Norris Cole,Shane Battier,Udonis Haslem,1
2012,DEN,MIA,Al Harrington,Andre Miller,Corey Brewer,Nene Hilario,Rudy Fernandez,Chris Bosh,Dwyane Wade,LeBron James,Norris Cole,Udonis Haslem,-1
2012,DEN,MIA,Al Harrington,Andre Miller,Corey Brewer,Nene Hilario,Rudy Fernandez,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Udonis Haslem,-1
2012,DEN,MIA,Al Harrington,Andre Miller,Nene Hilario,Rudy Fernandez,Ty Lawson,Chris Bosh,Dwyane Wade,LeBron James,Shane Battier,Udonis Haslem,1
2012,DEN,MIA,Andre Miller,Danilo Gallinari,Nene Hilario,Rudy Fernandez,Ty Lawson,Chris Bosh,LeBron James,Mario Chalmers,Shane Battier,Udonis Haslem,1
