season,team,player_0,player_1,player_2,player_3,target_player
7,8,691,479,555,935,112
7,8,112,479,555,935,691
7,8,112,691,555,935,479
7,8,112,691,479,935,555
7,8,112,691,479,555,935
7,20,82,84,366,443,6
7,20,6,84,366,443,82
7,20,6,82,366,443,84
7,20,6,82,84,443,366
7,20,6,82,84,366,443
7,20,82,751,853,932,6
7,20,6,751,853,932,82
7,20,6,82,853,932,751
7,20,6,82,751,932,853
7,20,6,82,751,853,932
7,20,780,853,932,443,751
7,20,751,853,932,443,780
7,20,751,780,932,443,853
7,20,751,780,853,443,932
7,20,751,780,853,932,443
7,20,751,853,932,443,82
7,20,82,853,932,443,751
7,20,82,751,932,443,853
7,20,82,751,853,443,932
7,20,82,751,853,932,443
7,20,82,751,84,366,6
7,20,6,751,84,366,82
7,20,6,82,84,366,751
7,20,6,82,751,366,84
7,20,6,82,751,84,366
7,20,82,84,366,932,6
7,20,6,84,366,932,82
7,20,6,82,366,932,84
7,20,6,82,84,932,366
7,20,6,82,84,366,932
7,20,82,84,366,443,6
7,20,6,84,366,443,82
7,20,6,82,366,443,84
7,20,6,82,84,443,366
7,20,6,82,84,366,443
7,20,82,751,366,932,6
7,20,6,751,366,932,82
7,20,6,82,366,932,751
7,20,6,82,751,932,366
7,20,6,82,751,366,932
7,20,82,751,853,932,6
7,20,6,751,853,932,82
7,20,6,82,853,932,751
7,20,6,82,751,932,853
7,20,6,82,751,853,932
7,20,780,853,932,443,751
7,20,751,853,932,443,780
7,20,751,780,932,443,853
7,20,751,780,853,443,932
7,20,751,780,853,932,443
7,20,780,410,932,947,687
7,20,687,410,932,947,780
7,20,687,780,932,947,410
7,20,687,780,410,947,932
7,20,687,780,410,932,947
7,20,751,84,853,443,82
7,20,82,84,853,443,751
7,20,82,751,853,443,84
7,20,82,751,84,443,853
7,20,82,751,84,853,443
7,20,751,366,932,443,6
7,20,6,366,932,443,751
7,20,6,751,932,443,366
7,20,6,751,366,443,932
7,20,6,751,366,932,443
7,20,82,84,366,443,6
7,20,6,84,366,443,82
7,20,6,82,366,443,84
7,20,6,82,84,443,366
7,20,6,82,84,366,443
7,20,751,84,366,443,82
7,20,82,84,366,443,751
7,20,82,751,366,443,84
7,20,82,751,84,443,366
7,20,82,751,84,366,443
7,20,687,751,853,932,82
7,20,82,751,853,932,687
7,20,82,687,853,932,751
7,20,82,687,751,932,853
7,20,82,687,751,853,932
7,20,751,853,932,443,82
7,20,82,853,932,443,751
7,20,82,751,932,443,853
7,20,82,751,853,443,932
7,20,82,751,853,932,443
7,20,82,751,853,443,6
7,20,6,751,853,443,82
7,20,6,82,853,443,751
7,20,6,82,751,443,853
7,20,6,82,751,853,443
7,20,82,84,366,443,6
7,20,6,84,366,443,82
7,20,6,82,366,443,84
7,20,6,82,84,443,366
7,20,6,82,84,366,443
7,20,84,366,932,443,82
7,20,82,366,932,443,84
7,20,82,84,932,443,366
7,20,82,84,366,443,932
7,20,82,84,366,932,443
7,20,687,84,853,932,82
7,20,82,84,853,932,687
7,20,82,687,853,932,84
7,20,82,687,84,932,853
7,20,82,687,84,853,932
7,20,84,853,410,443,82
7,20,82,853,410,443,84
7,20,82,84,410,443,853
7,20,82,84,853,443,410
7,20,82,84,853,410,443
7,20,82,84,366,932,6
7,20,6,84,366,932,82
7,20,6,82,366,932,84
7,20,6,82,84,932,366
7,20,6,82,84,366,932
7,4,699,161,380,958,752
7,4,752,161,380,958,699
7,4,752,699,380,958,161
7,4,752,699,161,958,380
7,4,752,699,161,380,958
7,4,752,699,161,958,733
7,4,733,699,161,958,752
7,4,733,752,161,958,699
7,4,733,752,699,958,161
7,4,733,752,699,161,958
7,4,833,752,699,380,733
7,4,733,752,699,380,833
7,4,733,833,699,380,752
7,4,733,833,752,380,699
7,4,733,833,752,699,380
7,4,833,752,922,380,733
7,4,733,752,922,380,833
7,4,733,833,922,380,752
7,4,733,833,752,380,922
7,4,733,833,752,922,380
7,4,752,699,161,958,733
7,4,733,699,161,958,752
7,4,733,752,161,958,699
7,4,733,752,699,958,161
7,4,733,752,699,161,958
7,4,699,161,380,958,678
7,4,678,161,380,958,699
7,4,678,699,380,958,161
7,4,678,699,161,958,380
7,4,678,699,161,380,958
7,4,678,699,161,958,733
7,4,733,699,161,958,678
7,4,733,678,161,958,699
7,4,733,678,699,958,161
7,4,733,678,699,161,958
7,4,833,752,699,380,733
7,4,733,752,699,380,833
7,4,733,833,699,380,752
7,4,733,833,752,380,699
7,4,733,833,752,699,380
7,4,678,699,161,958,733
7,4,733,699,161,958,678
7,4,733,678,161,958,699
7,4,733,678,699,958,161
7,4,733,678,699,161,958
7,20,82,751,84,366,6
7,20,6,751,84,366,82
7,20,6,82,84,366,751
7,20,6,82,751,366,84
7,20,6,82,751,84,366
7,20,751,84,366,443,82
7,20,82,84,366,443,751
7,20,82,751,366,443,84
7,20,82,751,84,443,366
7,20,82,751,84,366,443
7,20,84,853,932,443,751
7,20,751,853,932,443,84
7,20,751,84,932,443,853
7,20,751,84,853,443,932
7,20,751,84,853,932,443
7,20,82,751,853,932,6
7,20,6,751,853,932,82
7,20,6,82,853,932,751
7,20,6,82,751,932,853
7,20,6,82,751,853,932
7,20,82,84,366,443,6
7,20,6,84,366,443,82
7,20,6,82,366,443,84
7,20,6,82,84,443,366
7,20,6,82,84,366,443
7,20,82,84,366,443,6
7,20,6,84,366,443,82
7,20,6,82,366,443,84
7,20,6,82,84,443,366
7,20,6,82,84,366,443
7,20,751,84,853,932,82
7,20,82,84,853,932,751
7,20,82,751,853,932,84
7,20,82,751,84,932,853
7,20,82,751,84,853,932
7,20,751,84,853,932,82
7,20,82,84,853,932,751
7,20,82,751,853,932,84
7,20,82,751,84,932,853
7,20,82,751,84,853,932
7,20,84,366,932,443,82
7,20,82,366,932,443,84
7,20,82,84,932,443,366
7,20,82,84,366,443,932
7,20,82,84,366,932,443
7,20,84,366,932,443,82
7,20,82,366,932,443,84
7,20,82,84,932,443,366
7,20,82,84,366,443,932
7,20,82,84,366,932,443
7,20,780,410,932,947,687
7,20,687,410,932,947,780
7,20,687,780,932,947,410
7,20,687,780,410,947,932
7,20,687,780,410,932,947
7,20,82,84,366,443,6
7,20,6,84,366,443,82
7,20,6,82,366,443,84
7,20,6,82,84,443,366
7,20,6,82,84,366,443
7,20,687,751,853,932,82
7,20,82,751,853,932,687
7,20,82,687,853,932,751
7,20,82,687,751,932,853
7,20,82,687,751,853,932
7,20,687,751,853,932,6
7,20,6,751,853,932,687
7,20,6,687,853,932,751
7,20,6,687,751,932,853
7,20,6,687,751,853,932
7,20,751,84,366,443,82
7,20,82,84,366,443,751
7,20,82,751,366,443,84
7,20,82,751,84,443,366
7,20,82,751,84,366,443
7,20,82,84,366,443,6
7,20,6,84,366,443,82
7,20,6,82,366,443,84
7,20,6,82,84,443,366
7,20,6,82,84,366,443
7,20,751,366,932,443,82
7,20,82,366,932,443,751
7,20,82,751,932,443,366
7,20,82,751,366,443,932
7,20,82,751,366,932,443
7,20,751,853,932,443,6
7,20,6,853,932,443,751
7,20,6,751,932,443,853
7,20,6,751,853,443,932
7,20,6,751,853,932,443
7,20,687,751,853,932,6
7,20,6,751,853,932,687
7,20,6,687,853,932,751
7,20,6,687,751,932,853
7,20,6,687,751,853,932
7,20,687,751,366,932,6
7,20,6,751,366,932,687
7,20,6,687,366,932,751
7,20,6,687,751,932,366
7,20,6,687,751,366,932
7,32,150,95,909,196,120
7,32,120,95,909,196,150
7,32,120,150,909,196,95
7,32,120,150,95,196,909
7,32,120,150,95,909,196
7,32,95,645,909,196,150
7,32,150,645,909,196,95
7,32,150,95,909,196,645
7,32,150,95,645,196,909
7,32,150,95,645,909,196
7,32,150,95,645,909,70
7,32,70,95,645,909,150
7,32,70,150,645,909,95
7,32,70,150,95,909,645
7,32,70,150,95,645,909
7,32,120,916,80,645,70
7,32,70,916,80,645,120
7,32,70,120,80,645,916
7,32,70,120,916,645,80
7,32,70,120,916,80,645
7,32,150,916,80,196,120
7,32,120,916,80,196,150
7,32,120,150,80,196,916
7,32,120,150,916,196,80
7,32,120,150,916,80,196
7,32,150,95,909,196,120
7,32,120,95,909,196,150
7,32,120,150,909,196,95
7,32,120,150,95,196,909
7,32,120,150,95,909,196
7,32,150,95,80,645,120
7,32,120,95,80,645,150
7,32,120,150,80,645,95
7,32,120,150,95,645,80
7,32,120,150,95,80,645
7,32,916,645,847,909,70
7,32,70,645,847,909,916
7,32,70,916,847,909,645
7,32,70,916,645,909,847
7,32,70,916,645,847,909
7,22,0,891,19,26,625
7,22,625,891,19,26,0
7,22,625,0,19,26,891
7,22,625,0,891,26,19
7,22,625,0,891,19,26
7,22,817,603,743,807,77
7,22,77,603,743,807,817
7,22,77,817,743,807,603
7,22,77,817,603,807,743
7,22,77,817,603,743,807
7,22,603,743,807,872,817
7,22,817,743,807,872,603
7,22,817,603,807,872,743
7,22,817,603,743,872,807
7,22,817,603,743,807,872
7,22,817,603,743,807,77
7,22,77,603,743,807,817
7,22,77,817,743,807,603
7,22,77,817,603,807,743
7,22,77,817,603,743,807
7,22,77,891,26,743,625
7,22,625,891,26,743,77
7,22,625,77,26,743,891
7,22,625,77,891,743,26
7,22,625,77,891,26,743
7,10,229,191,862,797,460
7,10,460,191,862,797,229
7,10,460,229,862,797,191
7,10,460,229,191,797,862
7,10,460,229,191,862,797
7,10,460,862,797,956,812
7,10,812,862,797,956,460
7,10,812,460,797,956,862
7,10,812,460,862,956,797
7,10,812,460,862,797,956
7,10,748,229,797,956,812
7,10,812,229,797,956,748
7,10,812,748,797,956,229
7,10,812,748,229,956,797
7,10,812,748,229,797,956
7,10,229,191,862,797,460
7,10,460,191,862,797,229
7,10,460,229,862,797,191
7,10,460,229,191,797,862
7,10,460,229,191,862,797
7,10,191,862,797,956,460
7,10,460,862,797,956,191
7,10,460,191,797,956,862
7,10,460,191,862,956,797
7,10,460,191,862,797,956
7,10,191,862,797,956,460
7,10,460,862,797,956,191
7,10,460,191,797,956,862
7,10,460,191,862,956,797
7,10,460,191,862,797,956
7,10,229,191,862,797,460
7,10,460,191,862,797,229
7,10,460,229,862,797,191
7,10,460,229,191,797,862
7,10,460,229,191,862,797
7,10,191,862,797,956,460
7,10,460,862,797,956,191
7,10,460,191,797,956,862
7,10,460,191,862,956,797
7,10,460,191,862,797,956
7,10,460,862,797,956,812
7,10,812,862,797,956,460
7,10,812,460,797,956,862
7,10,812,460,862,956,797
7,10,812,460,862,797,956
7,10,460,862,797,956,812
7,10,812,862,797,956,460
7,10,812,460,797,956,862
7,10,812,460,862,956,797
7,10,812,460,862,797,956
7,10,748,229,856,956,812
7,10,812,229,856,956,748
7,10,812,748,856,956,229
7,10,812,748,229,956,856
7,10,812,748,229,856,956
7,10,460,229,856,956,812
7,10,812,229,856,956,460
7,10,812,460,856,956,229
7,10,812,460,229,956,856
7,10,812,460,229,856,956
7,10,460,229,862,797,812
7,10,812,229,862,797,460
7,10,812,460,862,797,229
7,10,812,460,229,797,862
7,10,812,460,229,862,797
7,32,150,95,80,196,537
7,32,537,95,80,196,150
7,32,537,150,80,196,95
7,32,537,150,95,196,80
7,32,537,150,95,80,196
7,32,120,338,339,376,70
7,32,70,338,339,376,120
7,32,70,120,339,376,338
7,32,70,120,338,376,339
7,32,70,120,338,339,376
7,32,537,150,95,196,70
7,32,70,150,95,196,537
7,32,70,537,95,196,150
7,32,70,537,150,196,95
7,32,70,537,150,95,196
7,32,537,150,95,196,70
7,32,70,150,95,196,537
7,32,70,537,95,196,150
7,32,70,537,150,196,95
7,32,70,537,150,95,196
7,32,150,95,196,339,70
7,32,70,95,196,339,150
7,32,70,150,196,339,95
7,32,70,150,95,339,196
7,32,70,150,95,196,339
7,32,150,95,80,196,537
7,32,537,95,80,196,150
7,32,537,150,80,196,95
7,32,537,150,95,196,80
7,32,537,150,95,80,196
7,32,537,150,95,196,70
7,32,70,150,95,196,537
7,32,70,537,95,196,150
7,32,70,537,150,196,95
7,32,70,537,150,95,196
7,32,537,150,95,196,70
7,32,70,150,95,196,537
7,32,70,537,95,196,150
7,32,70,537,150,196,95
7,32,70,537,150,95,196
7,32,120,537,338,376,70
7,32,70,537,338,376,120
7,32,70,120,338,376,537
7,32,70,120,537,376,338
7,32,70,120,537,338,376
7,32,120,909,868,376,159
7,32,159,909,868,376,120
7,32,159,120,868,376,909
7,32,159,120,909,376,868
7,32,159,120,909,868,376
7,32,70,537,150,95,159
7,32,159,537,150,95,70
7,32,159,70,150,95,537
7,32,159,70,537,95,150
7,32,159,70,537,150,95
7,32,70,537,150,95,159
7,32,159,537,150,95,70
7,32,159,70,150,95,537
7,32,159,70,537,95,150
7,32,159,70,537,150,95
7,32,70,537,95,376,159
7,32,159,537,95,376,70
7,32,159,70,95,376,537
7,32,159,70,537,376,95
7,32,159,70,537,95,376
7,32,338,909,196,376,70
7,32,70,909,196,376,338
7,32,70,338,196,376,909
7,32,70,338,909,376,196
7,32,70,338,909,196,376
7,32,150,95,80,196,537
7,32,537,95,80,196,150
7,32,537,150,80,196,95
7,32,537,150,95,196,80
7,32,537,150,95,80,196
7,32,537,150,95,196,70
7,32,70,150,95,196,537
7,32,70,537,95,196,150
7,32,70,537,150,196,95
7,32,70,537,150,95,196
7,32,150,338,80,196,537
7,32,537,338,80,196,150
7,32,537,150,80,196,338
7,32,537,150,338,196,80
7,32,537,150,338,80,196
7,32,537,150,95,196,159
7,32,159,150,95,196,537
7,32,159,537,95,196,150
7,32,159,537,150,196,95
7,32,159,537,150,95,196
7,32,150,95,80,196,537
7,32,537,95,80,196,150
7,32,537,150,80,196,95
7,32,537,150,95,196,80
7,32,537,150,95,80,196
7,17,771,567,485,384,555
7,17,555,567,485,384,771
7,17,555,771,485,384,567
7,17,555,771,567,384,485
7,17,555,771,567,485,384
7,17,567,485,384,400,665
7,17,665,485,384,400,567
7,17,665,567,384,400,485
7,17,665,567,485,400,384
7,17,665,567,485,384,400
7,17,567,485,384,400,771
7,17,771,485,384,400,567
7,17,771,567,384,400,485
7,17,771,567,485,400,384
7,17,771,567,485,384,400
7,17,567,485,384,400,665
7,17,665,485,384,400,567
7,17,665,567,384,400,485
7,17,665,567,485,400,384
7,17,665,567,485,384,400
7,17,567,485,384,400,665
7,17,665,485,384,400,567
7,17,665,567,384,400,485
7,17,665,567,485,400,384
7,17,665,567,485,384,400
7,17,567,485,384,400,771
7,17,771,485,384,400,567
7,17,771,567,384,400,485
7,17,771,567,485,400,384
7,17,771,567,485,384,400
7,17,771,567,251,711,555
7,17,555,567,251,711,771
7,17,555,771,251,711,567
7,17,555,771,567,711,251
7,17,555,771,567,251,711
7,17,567,485,251,711,665
7,17,665,485,251,711,567
7,17,665,567,251,711,485
7,17,665,567,485,711,251
7,17,665,567,485,251,711
7,17,567,485,251,711,665
7,17,665,485,251,711,567
7,17,665,567,251,711,485
7,17,665,567,485,711,251
7,17,665,567,485,251,711
7,21,292,898,938,586,676
7,21,676,898,938,586,292
7,21,676,292,938,586,898
7,21,676,292,898,586,938
7,21,676,292,898,938,586
7,21,292,898,938,586,676
7,21,676,898,938,586,292
7,21,676,292,938,586,898
7,21,676,292,898,586,938
7,21,676,292,898,938,586
7,21,292,898,938,586,676
7,21,676,898,938,586,292
7,21,676,292,938,586,898
7,21,676,292,898,586,938
7,21,676,292,898,938,586
7,21,292,667,857,934,741
7,21,741,667,857,934,292
7,21,741,292,857,934,667
7,21,741,292,667,934,857
7,21,741,292,667,857,934
7,21,676,834,857,586,741
7,21,741,834,857,586,676
7,21,741,676,857,586,834
7,21,741,676,834,586,857
7,21,741,676,834,857,586
7,21,292,898,834,586,741
7,21,741,898,834,586,292
7,21,741,292,834,586,898
7,21,741,292,898,586,834
7,21,741,292,898,834,586
7,32,537,150,95,196,70
7,32,70,150,95,196,537
7,32,70,537,95,196,150
7,32,70,537,150,196,95
7,32,70,537,150,95,196
7,32,537,95,196,376,70
7,32,70,95,196,376,537
7,32,70,537,196,376,95
7,32,70,537,95,376,196
7,32,70,537,95,196,376
7,32,95,909,196,376,70
7,32,70,909,196,376,95
7,32,70,95,196,376,909
7,32,70,95,909,376,196
7,32,70,95,909,196,376
7,32,537,150,95,80,159
7,32,159,150,95,80,537
7,32,159,537,95,80,150
7,32,159,537,150,80,95
7,32,159,537,150,95,80
7,32,537,150,95,80,159
7,32,159,150,95,80,537
7,32,159,537,95,80,150
7,32,159,537,150,80,95
7,32,159,537,150,95,80
7,32,70,537,150,95,159
7,32,159,537,150,95,70
7,32,159,70,150,95,537
7,32,159,70,537,95,150
7,32,159,70,537,150,95
7,32,537,150,95,196,70
7,32,70,150,95,196,537
7,32,70,537,95,196,150
7,32,70,537,150,196,95
7,32,70,537,150,95,196
7,32,537,150,80,196,159
7,32,159,150,80,196,537
7,32,159,537,80,196,150
7,32,159,537,150,196,80
7,32,159,537,150,80,196
7,32,150,95,80,868,159
7,32,159,95,80,868,150
7,32,159,150,80,868,95
7,32,159,150,95,868,80
7,32,159,150,95,80,868
7,32,70,909,196,376,159
7,32,159,909,196,376,70
7,32,159,70,196,376,909
7,32,159,70,909,376,196
7,32,159,70,909,196,376
7,32,80,909,196,376,159
7,32,159,909,196,376,80
7,32,159,80,196,376,909
7,32,159,80,909,376,196
7,32,159,80,909,196,376
7,32,150,95,868,196,70
7,32,70,95,868,196,150
7,32,70,150,868,196,95
7,32,70,150,95,196,868
7,32,70,150,95,868,196
7,32,338,95,80,376,70
7,32,70,95,80,376,338
7,32,70,338,80,376,95
7,32,70,338,95,376,80
7,32,70,338,95,80,376
7,32,338,95,909,376,70
7,32,70,95,909,376,338
7,32,70,338,909,376,95
7,32,70,338,95,376,909
7,32,70,338,95,909,376
7,32,338,909,868,376,150
7,32,150,909,868,376,338
7,32,150,338,868,376,909
7,32,150,338,909,376,868
7,32,150,338,909,868,376
7,32,150,95,80,868,159
7,32,159,95,80,868,150
7,32,159,150,80,868,95
7,32,159,150,95,868,80
7,32,159,150,95,80,868
7,32,70,150,95,80,159
7,32,159,150,95,80,70
7,32,159,70,95,80,150
7,32,159,70,150,80,95
7,32,159,70,150,95,80
7,32,150,338,95,80,70
7,32,70,338,95,80,150
7,32,70,150,95,80,338
7,32,70,150,338,80,95
7,32,70,150,338,95,80
7,32,338,95,909,868,150
7,32,150,95,909,868,338
7,32,150,338,909,868,95
7,32,150,338,95,868,909
7,32,150,338,95,909,868
7,32,338,95,909,868,150
7,32,150,95,909,868,338
7,32,150,338,909,868,95
7,32,150,338,95,868,909
7,32,150,338,95,909,868
7,32,95,80,196,376,150
7,32,150,80,196,376,95
7,32,150,95,196,376,80
7,32,150,95,80,376,196
7,32,150,95,80,196,376
7,32,95,868,196,376,150
7,32,150,868,196,376,95
7,32,150,95,196,376,868
7,32,150,95,868,376,196
7,32,150,95,868,196,376
7,32,338,95,909,868,150
7,32,150,95,909,868,338
7,32,150,338,909,868,95
7,32,150,338,95,868,909
7,32,150,338,95,909,868
7,32,338,95,909,868,150
7,32,150,95,909,868,338
7,32,150,338,909,868,95
7,32,150,338,95,868,909
7,32,150,338,95,909,868
7,32,80,868,196,376,338
7,32,338,868,196,376,80
7,32,338,80,196,376,868
7,32,338,80,868,376,196
7,32,338,80,868,196,376
7,32,95,80,196,376,150
7,32,150,80,196,376,95
7,32,150,95,196,376,80
7,32,150,95,80,376,196
7,32,150,95,80,196,376
7,32,95,909,196,376,150
7,32,150,909,196,376,95
7,32,150,95,196,376,909
7,32,150,95,909,376,196
7,32,150,95,909,196,376
7,32,338,909,868,196,150
7,32,150,909,868,196,338
7,32,150,338,868,196,909
7,32,150,338,909,196,868
7,32,150,338,909,868,196
7,32,338,868,196,339,150
7,32,150,868,196,339,338
7,32,150,338,196,339,868
7,32,150,338,868,339,196
7,32,150,338,868,196,339
7,32,95,868,339,376,338
7,32,338,868,339,376,95
7,32,338,95,339,376,868
7,32,338,95,868,376,339
7,32,338,95,868,339,376
7,32,95,868,339,376,159
7,32,159,868,339,376,95
7,32,159,95,339,376,868
7,32,159,95,868,376,339
7,32,159,95,868,339,376
7,27,548,705,704,578,110
7,27,110,705,704,578,548
7,27,110,548,704,578,705
7,27,110,548,705,578,704
7,27,110,548,705,704,578
7,27,548,465,704,578,96
7,27,96,465,704,578,548
7,27,96,548,704,578,465
7,27,96,548,465,578,704
7,27,96,548,465,704,578
7,27,110,548,509,705,96
7,27,96,548,509,705,110
7,27,96,110,509,705,548
7,27,96,110,548,705,509
7,27,96,110,548,509,705
7,27,110,548,509,705,96
7,27,96,548,509,705,110
7,27,96,110,509,705,548
7,27,96,110,548,705,509
7,27,96,110,548,509,705
7,27,548,705,704,578,110
7,27,110,705,704,578,548
7,27,110,548,704,578,705
7,27,110,548,705,578,704
7,27,110,548,705,704,578
7,27,110,548,705,578,96
7,27,96,548,705,578,110
7,27,96,110,705,578,548
7,27,96,110,548,578,705
7,27,96,110,548,705,578
7,27,110,548,705,578,96
7,27,96,548,705,578,110
7,27,96,110,705,578,548
7,27,96,110,548,578,705
7,27,96,110,548,705,578
7,27,96,110,509,705,470
7,27,470,110,509,705,96
7,27,470,96,509,705,110
7,27,470,96,110,705,509
7,27,470,96,110,509,705
7,27,705,465,704,578,548
7,27,548,465,704,578,705
7,27,548,705,704,578,465
7,27,548,705,465,578,704
7,27,548,705,465,704,578
7,27,705,465,704,578,548
7,27,548,465,704,578,705
7,27,548,705,704,578,465
7,27,548,705,465,578,704
7,27,548,705,465,704,578
7,32,95,196,339,376,150
7,32,150,196,339,376,95
7,32,150,95,339,376,196
7,32,150,95,196,376,339
7,32,150,95,196,339,376
7,32,120,150,95,339,159
7,32,159,150,95,339,120
7,32,159,120,95,339,150
7,32,159,120,150,339,95
7,32,159,120,150,95,339
7,32,70,120,196,376,159
7,32,159,120,196,376,70
7,32,159,70,196,376,120
7,32,159,70,120,376,196
7,32,159,70,120,196,376
7,32,95,196,339,376,150
7,32,150,196,339,376,95
7,32,150,95,339,376,196
7,32,150,95,196,376,339
7,32,150,95,196,339,376
7,32,95,196,339,376,150
7,32,150,196,339,376,95
7,32,150,95,339,376,196
7,32,150,95,196,376,339
7,32,150,95,196,339,376
7,32,70,120,150,868,159
7,32,159,120,150,868,70
7,32,159,70,150,868,120
7,32,159,70,120,868,150
7,32,159,70,120,150,868
7,32,70,120,150,868,159
7,32,159,120,150,868,70
7,32,159,70,150,868,120
7,32,159,70,120,868,150
7,32,159,70,120,150,868
7,32,70,150,95,868,159
7,32,159,150,95,868,70
7,32,159,70,95,868,150
7,32,159,70,150,868,95
7,32,159,70,150,95,868
7,32,70,95,868,376,159
7,32,159,95,868,376,70
7,32,159,70,868,376,95
7,32,159,70,95,376,868
7,32,159,70,95,868,376
7,32,70,95,196,376,159
7,32,159,95,196,376,70
7,32,159,70,196,376,95
7,32,159,70,95,376,196
7,32,159,70,95,196,376
7,32,150,95,196,376,70
7,32,70,95,196,376,150
7,32,70,150,196,376,95
7,32,70,150,95,376,196
7,32,70,150,95,196,376
7,32,120,150,338,868,70
7,32,70,150,338,868,120
7,32,70,120,338,868,150
7,32,70,120,150,868,338
7,32,70,120,150,338,868
7,32,95,80,868,376,120
7,32,120,80,868,376,95
7,32,120,95,868,376,80
7,32,120,95,80,376,868
7,32,120,95,80,868,376
7,32,95,80,196,376,159
7,32,159,80,196,376,95
7,32,159,95,196,376,80
7,32,159,95,80,376,196
7,32,159,95,80,196,376
7,32,70,95,196,376,159
7,32,159,95,196,376,70
7,32,159,70,196,376,95
7,32,159,70,95,376,196
7,32,159,70,95,196,376
7,32,120,150,95,196,70
7,32,70,150,95,196,120
7,32,70,120,95,196,150
7,32,70,120,150,196,95
7,32,70,120,150,95,196
7,32,120,150,338,95,70
7,32,70,150,338,95,120
7,32,70,120,338,95,150
7,32,70,120,150,95,338
7,32,70,120,150,338,95
7,32,150,338,909,868,159
7,32,159,338,909,868,150
7,32,159,150,909,868,338
7,32,159,150,338,868,909
7,32,159,150,338,909,868
7,8,36,838,479,291,112
7,8,112,838,479,291,36
7,8,112,36,479,291,838
7,8,112,36,838,291,479
7,8,112,36,838,479,291
7,8,691,479,271,946,112
7,8,112,479,271,946,691
7,8,112,691,271,946,479
7,8,112,691,479,946,271
7,8,112,691,479,271,946
7,8,838,479,935,291,36
7,8,36,479,935,291,838
7,8,36,838,935,291,479
7,8,36,838,479,291,935
7,8,36,838,479,935,291
7,8,691,36,291,957,112
7,8,112,36,291,957,691
7,8,112,691,291,957,36
7,8,112,691,36,957,291
7,8,112,691,36,291,957
7,8,691,36,935,946,112
7,8,112,36,935,946,691
7,8,112,691,935,946,36
7,8,112,691,36,946,935
7,8,112,691,36,935,946
7,8,691,36,271,291,112
7,8,112,36,271,291,691
7,8,112,691,271,291,36
7,8,112,691,36,291,271
7,8,112,691,36,271,291
7,8,691,479,271,291,112
7,8,112,479,271,291,691
7,8,112,691,271,291,479
7,8,112,691,479,291,271
7,8,112,691,479,271,291
7,27,96,509,705,465,470
7,27,470,509,705,465,96
7,27,470,96,705,465,509
7,27,470,96,509,465,705
7,27,470,96,509,705,465
7,27,96,110,548,509,470
7,27,470,110,548,509,96
7,27,470,96,548,509,110
7,27,470,96,110,509,548
7,27,470,96,110,548,509
7,27,548,705,704,578,110
7,27,110,705,704,578,548
7,27,110,548,704,578,705
7,27,110,548,705,578,704
7,27,110,548,705,704,578
7,27,548,705,704,578,110
7,27,110,705,704,578,548
7,27,110,548,704,578,705
7,27,110,548,705,578,704
7,27,110,548,705,704,578
7,27,110,548,704,578,96
7,27,96,548,704,578,110
7,27,96,110,704,578,548
7,27,96,110,548,578,704
7,27,96,110,548,704,578
7,27,705,465,704,578,470
7,27,470,465,704,578,705
7,27,470,705,704,578,465
7,27,470,705,465,578,704
7,27,470,705,465,704,578
7,32,95,80,196,376,150
7,32,150,80,196,376,95
7,32,150,95,196,376,80
7,32,150,95,80,376,196
7,32,150,95,80,196,376
7,32,150,95,196,376,70
7,32,70,95,196,376,150
7,32,70,150,196,376,95
7,32,70,150,95,376,196
7,32,70,150,95,196,376
7,32,120,338,909,868,159
7,32,159,338,909,868,120
7,32,159,120,909,868,338
7,32,159,120,338,868,909
7,32,159,120,338,909,868
7,32,150,95,80,196,120
7,32,120,95,80,196,150
7,32,120,150,80,196,95
7,32,120,150,95,196,80
7,32,120,150,95,80,196
7,32,95,80,196,376,120
7,32,120,80,196,376,95
7,32,120,95,196,376,80
7,32,120,95,80,376,196
7,32,120,95,80,196,376
7,32,95,80,196,376,150
7,32,150,80,196,376,95
7,32,150,95,196,376,80
7,32,150,95,80,376,196
7,32,150,95,80,196,376
7,32,150,95,196,376,70
7,32,70,95,196,376,150
7,32,70,150,196,376,95
7,32,70,150,95,376,196
7,32,70,150,95,196,376
7,32,70,150,95,868,159
7,32,159,150,95,868,70
7,32,159,70,95,868,150
7,32,159,70,150,868,95
7,32,159,70,150,95,868
7,32,70,120,338,868,159
7,32,159,120,338,868,70
7,32,159,70,338,868,120
7,32,159,70,120,868,338
7,32,159,70,120,338,868
7,15,735,489,254,328,20
7,15,20,489,254,328,735
7,15,20,735,254,328,489
7,15,20,735,489,328,254
7,15,20,735,489,254,328
7,15,735,489,254,328,20
7,15,20,489,254,328,735
7,15,20,735,254,328,489
7,15,20,735,489,328,254
7,15,20,735,489,254,328
7,15,554,735,328,653,20
7,15,20,735,328,653,554
7,15,20,554,328,653,735
7,15,20,554,735,653,328
7,15,20,554,735,328,653
7,15,735,54,653,950,554
7,15,554,54,653,950,735
7,15,554,735,653,950,54
7,15,554,735,54,950,653
7,15,554,735,54,653,950
7,15,489,254,328,653,554
7,15,554,254,328,653,489
7,15,554,489,328,653,254
7,15,554,489,254,653,328
7,15,554,489,254,328,653
7,15,735,254,328,653,20
7,15,20,254,328,653,735
7,15,20,735,328,653,254
